2026-03-02 15:50:49,351 | INFO | app.main | Database initialized
2026-03-09 16:53:15,115 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/3/approvals "HTTP/1.1 200 OK"
2026-03-09 16:53:15,725 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/2/approvals "HTTP/1.1 200 OK"
2026-03-09 16:53:16,207 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests/1/approvals "HTTP/1.1 200 OK"
2026-03-09 16:53:16,211 | INFO | app.services.extraction.extraction_service | MRs — created:11 skipped:0 project=prplOS
2026-03-09 16:53:16,230 | INFO | app.services.extraction.extraction_service | REALTIME extraction completed — lot id=1 project=prplOS
2026-03-09 16:53:16,281 | INFO | app.services.kpi.kpi_service | KpiSnapshot saved — lot_id=1 project_id=1 period=2026/03 site=None | commits=0 devs=2 approved_rate=0.00% merged_rate=0.00% avg_review=0.0h
2026-03-09 16:53:16,283 | INFO | app.api.routers.extraction | KPI snapshot generated after REALTIME — project_id=1 period_id=2
2026-03-09 16:54:42,757 | INFO | app.main | Scheduler stopped
2026-03-09 16:54:42,757 | INFO | app.main | Application shutdown
2026-03-09 16:54:42,761 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-09 16:57:11,654 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 16:57:11,656 | INFO | app.main | Database initialized
2026-03-09 16:57:11,820 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 16:57:11,821 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 16:57:11,825 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 16:57:11,825 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 16:57:11,826 | INFO | app.main | Scheduler started
2026-03-09 17:02:00,639 | INFO | app.main | Scheduler stopped
2026-03-09 17:02:00,649 | INFO | app.main | Application shutdown
2026-03-09 17:02:00,675 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-09 17:02:10,372 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 17:02:10,374 | INFO | app.main | Database initialized
2026-03-09 17:02:10,494 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 17:02:10,494 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 17:02:10,498 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 17:02:10,498 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 17:02:10,498 | INFO | app.main | Scheduler started
2026-03-09 17:06:14,419 | INFO | app.main | Scheduler stopped
2026-03-09 17:06:14,420 | INFO | app.main | Application shutdown
2026-03-09 17:06:14,422 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-09 17:06:17,336 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 17:06:17,337 | INFO | app.main | Database initialized
2026-03-09 17:06:17,442 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 17:06:17,442 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 17:06:17,445 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 17:06:17,445 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 17:06:17,445 | INFO | app.main | Scheduler started
2026-03-09 17:10:01,931 | INFO | app.main | Scheduler stopped
2026-03-09 17:10:01,944 | INFO | app.main | Application shutdown
2026-03-09 17:10:01,977 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-09 17:10:10,857 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-09 17:10:10,859 | INFO | app.main | Database initialized
2026-03-09 17:10:11,054 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-09 17:10:11,054 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-09 17:10:11,059 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-09 17:10:11,059 | INFO | apscheduler.scheduler | Scheduler started
2026-03-09 17:10:11,059 | INFO | app.main | Scheduler started
2026-03-10 00:20:02,022 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-10 00:20:02,022 | INFO | app.main | Database initialized
2026-03-10 00:20:02,144 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-10 00:20:02,144 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-10 00:20:02,147 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-10 00:20:02,148 | INFO | apscheduler.scheduler | Scheduler started
2026-03-10 00:20:02,148 | INFO | app.main | Scheduler started
2026-03-10 00:33:52,786 | INFO | app.api.routers.admin_users | User created by admin 1 — new user id=2
2026-03-10 00:34:07,383 | INFO | app.api.routers.admin_users | User updated by admin 1 — user id=2
2026-03-10 01:22:13,247 | INFO | app.main | Scheduler stopped
2026-03-10 01:22:13,249 | INFO | app.main | Application shutdown
2026-03-10 01:22:13,255 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-10 01:22:17,281 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-10 01:22:17,282 | INFO | app.main | Database initialized
2026-03-10 01:22:17,410 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-10 01:22:17,410 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-10 01:22:17,414 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-10 01:22:17,414 | INFO | apscheduler.scheduler | Scheduler started
2026-03-10 01:22:17,415 | INFO | app.main | Scheduler started
2026-03-10 01:23:14,495 | INFO | app.services.kpi.threshold_service | KpiThreshold created — project=1 kpi=mr_rate_per_site warning=1.5 critical=1.0
2026-03-10 01:23:41,147 | INFO | app.services.kpi.threshold_service | KpiThreshold created — project=1 kpi=nb_commits_per_project warning=50.0 critical=20.0
2026-03-10 01:26:18,471 | INFO | app.main | Scheduler stopped
2026-03-10 01:26:18,472 | INFO | app.main | Application shutdown
2026-03-10 01:26:18,472 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-10 01:27:21,533 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-10 01:27:21,534 | INFO | app.main | Database initialized
2026-03-10 01:27:21,623 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-10 01:27:21,624 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-10 01:27:21,627 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-10 01:27:21,627 | INFO | apscheduler.scheduler | Scheduler started
2026-03-10 01:27:21,628 | INFO | app.main | Scheduler started
2026-03-10 01:30:23,467 | INFO | app.main | Scheduler stopped
2026-03-10 01:30:23,467 | INFO | app.main | Application shutdown
2026-03-10 01:30:23,467 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-10 01:30:56,233 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-10 01:30:56,234 | INFO | app.main | Database initialized
2026-03-10 01:30:56,313 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-10 01:30:56,313 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-10 01:30:56,315 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-10 01:30:56,315 | INFO | apscheduler.scheduler | Scheduler started
2026-03-10 01:30:56,316 | INFO | app.main | Scheduler started
2026-03-10 01:34:00,392 | INFO | app.main | Scheduler stopped
2026-03-10 01:34:00,393 | INFO | app.main | Application shutdown
2026-03-10 01:34:00,394 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-10 01:34:02,844 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-10 01:34:02,844 | INFO | app.main | Database initialized
2026-03-10 01:34:02,928 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-10 01:34:02,929 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-10 01:34:02,931 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-10 01:34:02,931 | INFO | apscheduler.scheduler | Scheduler started
2026-03-10 01:34:02,931 | INFO | app.main | Scheduler started
2026-03-10 01:34:26,735 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/repository/commits?with_stats=true&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-10 01:34:26,755 | INFO | app.services.extraction.extraction_service | Commits — created:0 skipped:12 project=prplOS
2026-03-10 01:34:27,658 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests?state=all&with_labels_details=false&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-10 01:34:27,683 | INFO | app.services.extraction.extraction_service | MRs — created:0 skipped:11 project=prplOS
2026-03-10 01:34:27,706 | INFO | app.services.extraction.extraction_service | REALTIME extraction completed — lot id=2 project=prplOS
2026-03-10 01:34:27,764 | INFO | app.services.kpi.kpi_service | KpiSnapshot saved — lot_id=2 project_id=1 period=2026/03 site=None | commits=0 devs=2 approved_rate=0.00% merged_rate=0.00% avg_review=0.0h
2026-03-10 01:34:27,767 | INFO | app.api.routers.extraction | KPI snapshot generated after REALTIME — project_id=1 period_id=2
2026-03-10 01:36:42,496 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/repository/commits?with_stats=true&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-10 01:36:42,518 | INFO | app.services.extraction.extraction_service | Commits — created:0 skipped:12 project=prplOS
2026-03-10 01:36:43,330 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/65926066/merge_requests?state=all&with_labels_details=false&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-10 01:36:43,346 | INFO | app.services.extraction.extraction_service | MRs — created:0 skipped:11 project=prplOS
2026-03-10 01:36:43,359 | INFO | app.services.extraction.extraction_service | MONTHLY extraction completed — lot id=3 project=prplOS file=dumps\lot_3_project_1_period_1.json md5=f7cd17cce59a0c1bdcff2c9d46fe1de3
2026-03-10 01:36:43,393 | INFO | app.services.kpi.kpi_service | KpiSnapshot saved — lot_id=3 project_id=1 period=2025/01 site=None | commits=10 devs=2 approved_rate=88.89% merged_rate=75.00% avg_review=0.2h
2026-03-10 01:36:43,396 | INFO | app.api.routers.extraction | KPI snapshot generated after MONTHLY — project_id=1 period_id=1
2026-03-10 21:58:01,951 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-10 21:58:01,952 | INFO | app.main | Database initialized
2026-03-10 21:58:02,081 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-10 21:58:02,083 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-10 21:58:02,087 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-10 21:58:02,087 | INFO | apscheduler.scheduler | Scheduler started
2026-03-10 21:58:02,088 | INFO | app.main | Scheduler started
2026-03-10 22:07:41,908 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/71642359 "HTTP/1.1 200 OK"
2026-03-10 22:07:41,953 | INFO | app.api.routers.projects | Project created — id=2 name=tr181-homeplug gitlab_id=71642359
2026-03-10 22:08:06,261 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/71642359/repository/commits?with_stats=true&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-10 22:08:06,281 | WARNING | app.services.extraction.extraction_service | Author without GitLab account — name='prplbot' email='bot@prplfoundation.org' → synthetic_id=1104498030
2026-03-10 22:08:06,299 | WARNING | app.services.extraction.extraction_service | Author without GitLab account — name='Sathishkumar Selvam' email='sathishkumar.selvam@capgemini.com' → synthetic_id=130960352
2026-03-10 22:08:06,310 | WARNING | app.services.extraction.extraction_service | Author without GitLab account — name='Girdhari Yadav' email='girdhari.yadav_ext@softathome.com' → synthetic_id=992916380
2026-03-10 22:08:06,317 | WARNING | app.services.extraction.extraction_service | Author without GitLab account — name='Francisco Ferreira' email='francisco.ferreira_ext@softathome.com' → synthetic_id=1323534878
2026-03-10 22:08:06,326 | WARNING | app.services.extraction.extraction_service | Author without GitLab account — name='Matthias Franck' email='matthias.franck@softathome.com' → synthetic_id=1403623672
2026-03-10 22:08:06,339 | WARNING | app.services.extraction.extraction_service | Author without GitLab account — name='Ward Lindekens' email='ward.lindekens_ext@softathome.com' → synthetic_id=466730193
2026-03-10 22:08:06,365 | INFO | app.services.extraction.extraction_service | Commits — created:12 skipped:0 project=tr181-homeplug
2026-03-10 22:08:07,513 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/71642359/merge_requests?state=all&with_labels_details=false&page=1&per_page=100 "HTTP/1.1 200 OK"
2026-03-10 22:08:07,964 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/71642359/merge_requests/7/approvals "HTTP/1.1 200 OK"
2026-03-10 22:08:08,550 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/71642359/merge_requests/6/approvals "HTTP/1.1 200 OK"
2026-03-10 22:08:09,069 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/71642359/merge_requests/5/approvals "HTTP/1.1 200 OK"
2026-03-10 22:08:09,704 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/71642359/merge_requests/4/approvals "HTTP/1.1 200 OK"
2026-03-10 22:08:10,143 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/71642359/merge_requests/3/approvals "HTTP/1.1 200 OK"
2026-03-10 22:08:10,589 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/71642359/merge_requests/2/approvals "HTTP/1.1 200 OK"
2026-03-10 22:08:11,083 | INFO | httpx | HTTP Request: GET https://gitlab.com/api/v4/projects/71642359/merge_requests/1/approvals "HTTP/1.1 200 OK"
2026-03-10 22:08:11,092 | INFO | app.services.extraction.extraction_service | MRs — created:7 skipped:0 project=tr181-homeplug
2026-03-10 22:08:11,118 | INFO | app.services.extraction.extraction_service | REALTIME extraction completed — lot id=4 project=tr181-homeplug
2026-03-10 22:08:11,162 | INFO | app.services.kpi.kpi_service | KpiSnapshot saved — lot_id=4 project_id=2 period=2026/03 site=None | commits=0 devs=8 approved_rate=0.00% merged_rate=0.00% avg_review=0.0h
2026-03-10 22:08:11,164 | INFO | app.api.routers.extraction | KPI snapshot generated after REALTIME — project_id=2 period_id=2
2026-03-10 22:09:21,120 | INFO | app.services.kpi.threshold_service | KpiThreshold created — project=2 kpi=mr_rate_per_site warning=1.5 critical=1.0
2026-03-11 01:15:55,439 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:15:55,440 | INFO | app.main | Database initialized
2026-03-11 01:15:55,553 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:15:55,553 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:15:55,557 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:15:55,557 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:15:55,557 | INFO | app.main | Scheduler started
2026-03-11 01:20:51,664 | INFO | app.main | Scheduler stopped
2026-03-11 01:20:51,673 | INFO | app.main | Application shutdown
2026-03-11 01:20:51,693 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-11 01:20:57,024 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:20:57,025 | INFO | app.main | Database initialized
2026-03-11 01:20:57,136 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:20:57,136 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:20:57,140 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:20:57,140 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:20:57,141 | INFO | app.main | Scheduler started
2026-03-11 01:21:26,948 | INFO | app.main | Scheduler stopped
2026-03-11 01:21:26,948 | INFO | app.main | Application shutdown
2026-03-11 01:21:26,948 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-11 01:21:30,496 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:21:30,497 | INFO | app.main | Database initialized
2026-03-11 01:21:30,584 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:21:30,585 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:21:30,587 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:21:30,587 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:21:30,588 | INFO | app.main | Scheduler started
2026-03-11 01:22:00,559 | INFO | app.main | Scheduler stopped
2026-03-11 01:22:00,561 | INFO | app.main | Application shutdown
2026-03-11 01:22:00,564 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-11 01:22:05,109 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:22:05,110 | INFO | app.main | Database initialized
2026-03-11 01:22:05,277 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:22:05,278 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:22:05,282 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:22:05,282 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:22:05,282 | INFO | app.main | Scheduler started
2026-03-11 01:22:35,192 | INFO | app.main | Scheduler stopped
2026-03-11 01:22:35,193 | INFO | app.main | Application shutdown
2026-03-11 01:22:35,196 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-11 01:22:38,176 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:22:38,177 | INFO | app.main | Database initialized
2026-03-11 01:22:38,267 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:22:38,269 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:22:38,271 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:22:38,272 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:22:38,272 | INFO | app.main | Scheduler started
2026-03-11 01:23:08,240 | INFO | app.main | Scheduler stopped
2026-03-11 01:23:08,241 | INFO | app.main | Application shutdown
2026-03-11 01:23:08,242 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-11 01:23:10,922 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:23:10,923 | INFO | app.main | Database initialized
2026-03-11 01:23:11,005 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:23:11,006 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:23:11,008 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:23:11,008 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:23:11,009 | INFO | app.main | Scheduler started
2026-03-11 01:23:41,012 | INFO | app.main | Scheduler stopped
2026-03-11 01:23:41,012 | INFO | app.main | Application shutdown
2026-03-11 01:23:41,013 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-11 01:23:44,076 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:23:44,077 | INFO | app.main | Database initialized
2026-03-11 01:23:44,181 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:23:44,181 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:23:44,184 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:23:44,184 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:23:44,184 | INFO | app.main | Scheduler started
2026-03-11 01:24:14,278 | INFO | app.main | Scheduler stopped
2026-03-11 01:24:14,281 | INFO | app.main | Application shutdown
2026-03-11 01:24:14,289 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-11 01:24:20,086 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:24:20,088 | INFO | app.main | Database initialized
2026-03-11 01:24:20,279 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:24:20,280 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:24:20,284 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:24:20,285 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:24:20,285 | INFO | app.main | Scheduler started
2026-03-11 01:24:50,074 | INFO | app.main | Scheduler stopped
2026-03-11 01:24:50,075 | INFO | app.main | Application shutdown
2026-03-11 01:24:50,077 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-11 01:24:53,246 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:24:53,247 | INFO | app.main | Database initialized
2026-03-11 01:24:53,358 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:24:53,359 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:24:53,363 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:24:53,363 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:24:53,364 | INFO | app.main | Scheduler started
2026-03-11 01:25:23,294 | INFO | app.main | Scheduler stopped
2026-03-11 01:25:23,295 | INFO | app.main | Application shutdown
2026-03-11 01:25:23,295 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-11 01:25:25,621 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:25:25,621 | INFO | app.main | Database initialized
2026-03-11 01:25:25,703 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:25:25,703 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:25:25,705 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:25:25,706 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:25:25,706 | INFO | app.main | Scheduler started
2026-03-11 01:25:51,593 | INFO | app.main | Scheduler stopped
2026-03-11 01:25:51,593 | INFO | app.main | Application shutdown
2026-03-11 01:25:51,593 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-11 01:25:54,970 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:25:54,970 | INFO | app.main | Database initialized
2026-03-11 01:25:55,055 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:25:55,056 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:25:55,058 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:25:55,058 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:25:55,059 | INFO | app.main | Scheduler started
2026-03-11 01:26:25,079 | INFO | app.main | Scheduler stopped
2026-03-11 01:26:25,080 | INFO | app.main | Application shutdown
2026-03-11 01:26:25,083 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-11 01:26:31,636 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:26:31,637 | INFO | app.main | Database initialized
2026-03-11 01:26:31,854 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:26:31,855 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:26:31,860 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:26:31,860 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:26:31,860 | INFO | app.main | Scheduler started
2026-03-11 01:28:25,433 | INFO | app.main | Scheduler stopped
2026-03-11 01:28:25,439 | INFO | app.main | Application shutdown
2026-03-11 01:28:25,454 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-11 01:28:30,633 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:28:30,634 | INFO | app.main | Database initialized
2026-03-11 01:28:30,904 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:28:30,906 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:28:30,912 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:28:30,913 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:28:30,913 | INFO | app.main | Scheduler started
2026-03-11 01:28:42,828 | INFO | app.api.routers.auth | Login success — user id=1 role=admin
2026-03-11 01:38:33,191 | INFO | app.main | Scheduler stopped
2026-03-11 01:38:33,197 | INFO | app.main | Application shutdown
2026-03-11 01:38:33,211 | INFO | apscheduler.scheduler | Scheduler has been shut down
2026-03-11 01:42:15,514 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 01:42:15,515 | INFO | app.main | Database initialized
2026-03-11 01:42:15,628 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 01:42:15,629 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 01:42:15,632 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 01:42:15,632 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 01:42:15,632 | INFO | app.main | Scheduler started
2026-03-11 11:29:08,564 | INFO | app.database.init_db | ✅ Database tables created / verified successfully
2026-03-11 11:29:08,565 | INFO | app.main | Database initialized
2026-03-11 11:29:08,690 | INFO | apscheduler.scheduler | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-11 11:29:08,690 | INFO | app.services.scheduler.scheduler | Scheduler configured — last day of month 20:00 UTC
2026-03-11 11:29:08,694 | INFO | apscheduler.scheduler | Added job "Monthly KPI Generation" to job store "default"
2026-03-11 11:29:08,695 | INFO | apscheduler.scheduler | Scheduler started
2026-03-11 11:29:08,695 | INFO | app.main | Scheduler started
2026-03-11 11:30:03,312 | INFO | app.api.routers.auth | Login success — user id=1 role=admin
2026-03-11 14:14:36,409 | INFO | app.api.routers.auth | Login success — user id=1 role=admin
2026-03-11 15:18:36,525 | INFO | app.api.routers.auth | Login success — user id=1 role=admin
2026-03-11 15:59:20,303 | INFO | app.api.routers.extraction | Download requested — lot_id=3 file=dumps\lot_3_project_1_period_1.json by admin_id=1
2026-03-11 16:58:44,179 | INFO | app.api.routers.auth | Login success — user id=1 role=admin
